het_id,inchikey
3CU,InChIKey=AXTGOJVKRHFYBT-XAZAIFFQSA-N
3CX,InChIKey=INEWUCPYEUEQTN-VIFPVBQESA-N
3CY,InChIKey=PEECWFLPGAWBQR-ZJZGAYNASA-N
3CZ,InChIKey=SOFGQQQVQZQJFS-MRXNPFEDSA-N
3D1,InChIKey=OLXZPDWKRNYJJZ-RRKCRQDMSA-N
3D3,InChIKey=LZGZHYMVMFIEIY-UHFFFAOYSA-N
3DA,InChIKey=XKFCKNDXVMFENB-BAJZRUMYSA-N
3DB,InChIKey=PWDGTQXZLNDOKS-UHFFFAOYSA-N
3DD,InChIKey=PBWCZGPIALILAS-HTRCEHHLSA-N
3DE,InChIKey=BUIZDUYEIRRDAV-UHFFFAOYSA-N
3DG,InChIKey=OROIAVZITJBGSM-OBXARNEKSA-N
3DH,InChIKey=HMXHURAGFHWODC-WOUKDFQISA-N
3DM,InChIKey=KLIDCXVFHGNTTM-UHFFFAOYSA-N
3DP,InChIKey=CXCOIYHUQYXWIQ-UHFFFAOYSA-N
3DR,InChIKey=BVOBPNSQIRMLCA-CRCLSJGQSA-N
3DS,InChIKey=SLWWJZMPHJJOPH-PHDIDXHHSA-N
3DT,InChIKey=JCVDICFLPGDHAT-DJLDLDEBSA-N
3EA,InChIKey=TWVYNPULGKGJOS-UHFFFAOYSA-N
3EG,InChIKey=AQPCXCOPDSEKQT-REOHCLBHSA-N
3EJ,InChIKey=VMAHZFWSXKJIIT-UHFFFAOYSA-N
3EK,InChIKey=PBYUEXSDWHTFAM-IYARVYRRSA-N
3EP,InChIKey=RXJKFRMDXUJTEX-UHFFFAOYSA-N
3EQ,InChIKey=XUMLNRUSPQDSIN-UHFFFAOYSA-N
3ES,InChIKey=ZPFSKFCSVXPMBD-PFESQZPFSA-N
3ET,InChIKey=ZXSIADNPWRCRTI-BBBLOLIVSA-N
3EV,InChIKey=GMRQFYUYWCNGIN-GNVXBELXSA-N
3F1,InChIKey=IMUPOWQOXOCVBN-AREMUKBSSA-N
3F5,InChIKey=YTEPWBADDXGTBX-JJNLEZRASA-N
3FA,InChIKey=DXOSJQLIRGXWCF-UHFFFAOYSA-N
3FB,InChIKey=OFVBLKINTLPEGH-VIFPVBQESA-N
3FC,InChIKey=IXXKXSFSQVTOKQ-ZWKOTPCHSA-N
3FD,InChIKey=ZXGGCBQORXDVTE-UMCMBGNQSA-N
3FF,InChIKey=HXMGCTFLLWPVFM-GOSISDBHSA-N
3FG,InChIKey=HOOWCUZPEFNHDT-ZETCQYMHSA-N
3FI,InChIKey=DNNMFLCWPRQYIC-GIJQJNRQSA-N
3FL,InChIKey=PLKKHOGCWCJFJX-UHFFFAOYSA-N
3FM,InChIKey=VHSXUACPEQOKHS-PQMKYFCFSA-N
3FN,InChIKey=KKKRKRMVJRHDMG-UHFFFAOYSA-N
3FP,InChIKey=OSCWQKTUILTARV-MRXNPFEDSA-N
3FQ,InChIKey=NCMGCAICQSAQFF-HRAATJIYSA-N
3FR,InChIKey=IFCBXJXWEYHVPY-KRWDZBQOSA-N
3FT,InChIKey=CTKBCQCRHRCICI-UHFFFAOYSA-N
3FX,InChIKey=INEWUCPYEUEQTN-SECBINFHSA-N
3FY,InChIKey=FOPZJCZMMFSDOL-UHFFFAOYSA-N
3FZ,InChIKey=GXPBBYFOLVWXRG-UHFFFAOYSA-N
3G3,InChIKey=DEOJDUHRJBKATO-UHFFFAOYSA-N
3G4,InChIKey=JNWQLOFSMUGRNY-UHFFFAOYSA-N
3GA,InChIKey=IRUHYIZUOLOUAT-YUMQZZPRSA-N
3GB,InChIKey=YWHNDSBMLSKIRV-MMYBRHQRSA-N
3GC,InChIKey=RITKHVBHSGLULN-WHFBIAKZSA-N
3GD,InChIKey=QYWVASPEUXEHSY-NNRNTGNWSA-N
3GH,InChIKey=XFTWWKOPEFGPIP-AYIWZJAFSA-N
3GL,InChIKey=HBDWQSHEVMSFGY-HRFVKAFMSA-N
3GN,InChIKey=JNAHVYVRKWKWKQ-ZDUSSCGKSA-N
3GO,InChIKey=DKJUQSPQYGQPBH-VBHAUSMQSA-N
3GP,InChIKey=ZDPUTNZENXVHJC-UUOKFMHZSA-N
3GR,InChIKey=MNQZXJOMYWMBOU-VKHMYHEASA-N
3GU,InChIKey=SQMWSBKSHWARHU-SDBHATRESA-N
3GV,InChIKey=FPQOSKXLHCTVED-ZETCQYMHSA-N
3H1,InChIKey=SETVRSKZJJWOPA-FLDGXQSCSA-N
3H9,InChIKey=VAAHKRMGOFIORX-IKTBLOROSA-N
3HA,InChIKey=WJXSWCUQABXPFS-UHFFFAOYSA-N
3HB,InChIKey=IJFXRHURBJZNAO-UHFFFAOYSA-N
3HC,InChIKey=QHHKKMYHDBRONY-VKBDFPRVSA-N
3HD,InChIKey=GWYGLRYBQUSWAT-DBRKOABJSA-N
3HF,InChIKey=JPMPCSZOVMUPRZ-UZNNEEJFSA-N
3HG,InChIKey=ZQHYXNSQOIDNTL-UHFFFAOYSA-N
3HH,InChIKey=ZAVRTXWWDAGODB-XDFJSJKPSA-N
3HI,InChIKey=CZBPKFICAYVHHM-JWQCQUIFSA-N
3HK,InChIKey=VSCASMLRSQQEQP-UHFFFAOYSA-N
3HL,InChIKey=WHBMMWSBFZVSSR-VKHMYHEASA-N
3HM,InChIKey=NYEFWJFPBFRRKU-UHFFFAOYSA-N
3HO,InChIKey=NDPLAKGOSZHTPH-ZETCQYMHSA-N
3HP,InChIKey=FVMDYYGIDFPZAX-UHFFFAOYSA-N
3HR,InChIKey=WHBMMWSBFZVSSR-GSVOUGTGSA-N
3HT,InChIKey=QBVJMUOTMRYUKR-UHFFFAOYSA-N
3HU,InChIKey=LSNSPQPOGKSTHQ-VIFPVBQESA-N
3HX,InChIKey=HUOGRSGQHCPAGO-ZETCQYMHSA-N
3IB,InChIKey=JTEDVYBZBROSJT-UHFFFAOYSA-N
3ID,InChIKey=SGNZYJXNUURYCH-UHFFFAOYSA-N
3IG,InChIKey=GBXSOZDYCSBLQX-UHFFFAOYSA-N
3IH,InChIKey=IDBWWEGDLCFCTD-VNEMRZQUSA-N
3II,InChIKey=TWOVSEVREOPZGM-UHFFFAOYSA-N
3IL,InChIKey=XGILAAMKEQUXLS-JTQLQIEISA-N
3IN,InChIKey=SQZXWXXIPWXBCL-CYTJBAGBSA-N
3IO,InChIKey=RSTKLPZEZYGQPY-UHFFFAOYSA-N
3IP,InChIKey=NMCBWICNRJLKKM-UHFFFAOYSA-N
3J8,InChIKey=YNCMLFHHXWETLD-UHFFFAOYSA-N
3JZ,InChIKey=POJZIZBONPAWIV-UHFFFAOYSA-N
3KC,InChIKey=JBHMPWHPXOOFNL-UHFFFAOYSA-N
3KE,InChIKey=VUTBCSIBPMXNCZ-UHFFFAOYSA-N
3KP,InChIKey=CFXQEHVMCRXUSD-UHFFFAOYSA-N
3KR,InChIKey=JMZMOQBVAXNXIQ-UHFFFAOYSA-N
3L1,InChIKey=OLXZPDWKRNYJJZ-VQVTYTSYSA-N
3LA,InChIKey=DZHSPYMHDVROSM-UHFFFAOYSA-N
3LG,InChIKey=VWRBPASGKKTVFT-AREMUKBSSA-N
3LI,InChIKey=VJGKWQWGYXBKEJ-NRFANRHFSA-N
3LM,InChIKey=LPFNPHQQDYAHKU-QDEBKDIKSA-N
3LP,InChIKey=AXYFCRIRLKSCRR-SFHVURJKSA-N
3LR,InChIKey=RJZYGPZBSUBNEJ-VPENINKCSA-N
3LV,InChIKey=IYODICUSAICAQL-UHFFFAOYSA-N
3M1,InChIKey=RQPAUNZYTYHKHA-UHFFFAOYSA-N
3M2,InChIKey=XBSUMZSVMPLGBU-YWEYNIOJSA-N
3M3,InChIKey=SIXWAFDHGGAHMK-UHFFFAOYSA-N
3M4,InChIKey=KGGKTXHZJKALQU-UHFFFAOYSA-N
3MA,InChIKey=YLIQVEPMZVVUEK-UHFFFAOYSA-O
3MB,InChIKey=VKPLPDIMEREJJF-UHFFFAOYSA-N
3MC,InChIKey=VLNNGKYCLXDFNC-UHFFFAOYSA-N
3MD,InChIKey=LXRUAYBIUSUULX-HRFVKAFMSA-N
3ME,InChIKey=ZEPAZACIEWQAFL-RGCMKSIDSA-N
3MF,InChIKey=OFSVCCCZZQKHKQ-QPPQHZFASA-N
3MG,InChIKey=SCBBSJMAPKXHAH-BNWJMWRWSA-N
3MI,InChIKey=TXEIIPDJKFWEEC-UHFFFAOYSA-N
3ML,InChIKey=GXEVIPDDAUJTCF-YFKPBYRVSA-N
3MM,InChIKey=LIOVZIQCHLSVBO-SSDOTTSWSA-O
3MN,InChIKey=QRBLNORQTYKILD-MUUNZHRXSA-N
3MO,InChIKey=VWIIJDNADIEEDB-UHFFFAOYSA-N
3MP,InChIKey=ITQTTZVARXURQS-UHFFFAOYSA-N
3MQ,InChIKey=HUAGDHXVPCSWLD-UHFFFAOYSA-N
3MR,InChIKey=JKQCQYBXDQPJNC-LJAQVGFWSA-N
3MS,InChIKey=FTVCONULIKITPZ-UHFFFAOYSA-N
3MT,InChIKey=PIDRHKDECUFWTG-UHFFFAOYSA-N
3MU,InChIKey=KZSHODFDDQCIMT-ZOQUXTDFSA-N
3MY,InChIKey=ACWBBAGYTKWBCD-SSDOTTSWSA-N
3N1,InChIKey=QNJIHQOPIPJYLU-UHFFFAOYSA-N
3N2,InChIKey=QQKKTOPRRGBBCT-UHFFFAOYSA-N
3N3,InChIKey=BSOYWTITVKXHLM-HNNXBMFYSA-N
3N4,InChIKey=SGZIYCCHNHOYKN-UHFFFAOYSA-N
3N5,InChIKey=BSOYWTITVKXHLM-OAHLLOKOSA-N
3N6,InChIKey=ITIXDWVDFFXNEG-JHOUSYSJSA-N
3N7,InChIKey=IUWCYHHHQACRIT-UHFFFAOYSA-N
3NA,InChIKey=KYHVTMFADJNSGS-UHFFFAOYSA-N
3NC,InChIKey=WHXKGHDWNQPZNP-JGZJWPJOSA-N
3ND,InChIKey=WWMMSIAGRVSGLG-JKSUJKDBSA-N
3NE,InChIKey=YEINPIKXEQEWSU-UHFFFAOYSA-N
3NF,InChIKey=CAHKINHBCWCHCF-JTQLQIEISA-N
3NG,InChIKey=MUOKSQABCJCOPU-UHFFFAOYSA-N
3NH,InChIKey=BYWKHOXUUACYRY-RJAVELRTSA-N
3NI,InChIKey=JDRCAGKFDGHRNQ-UHFFFAOYSA-N
3NM,InChIKey=XWECMAHAKFWYNV-UHFFFAOYSA-N
3NP,InChIKey=WBLZUCOIBUDNBV-UHFFFAOYSA-N
3NS,InChIKey=LAXUUUDZAVTGRW-HOTGVXAUSA-N
3NT,InChIKey=QZYHIOPPLUPUJF-UHFFFAOYSA-N
3NU,InChIKey=YVKZWLZGQQCODL-UHFFFAOYSA-N
3NV,InChIKey=ZGJLAVYYTJNBMN-UHFFFAOYSA-N
3NW,InChIKey=JQWPDTBHOVYRPB-UHFFFAOYSA-N
3NY,InChIKey=AOCDQWRMYHJTMY-UHFFFAOYSA-N
3O0,InChIKey=YQRVBHMYUSGXHL-UHFFFAOYSA-N
3O2,InChIKey=MTRATHZFTCSGDT-UHFFFAOYSA-N
3O3,InChIKey=VTEXNADNTYNYRI-WDSKDSINSA-N
3OB,InChIKey=CLCCLHPVIUSCJF-UHFFFAOYSA-N
3OC,InChIKey=WATQNARHYZXAGY-RXMQYKEDSA-N
3OD,InChIKey=HNHCIVXQBMBKPQ-ARMUENPQSA-N
3OE,InChIKey=ARBUDFCHDYTBDG-AVKNQKEWSA-N
3OF,InChIKey=SZDOSDXWAOBQFH-UHFFFAOYSA-N
3OG,InChIKey=SPOXUSGCKOQPRB-DLBZAZTESA-N
3OH,InChIKey=ALRHLSYJTWAHJZ-UHFFFAOYSA-N
3OJ,InChIKey=UBMGTTRDNUKZMT-UHFFFAOYSA-N
3OL,InChIKey=VSMOENVRRABVKN-QMMMGPOBSA-N
3ON,InChIKey=FNAJVVMDXCOSFY-VFGOXHQXSA-N
3OQ,InChIKey=HRHAWLGWRWLWQL-QGZVFWFLSA-N
3OR,InChIKey=FIMYFEGKMOCQKT-UHFFFAOYSA-N
3OS,InChIKey=NLXYHBBGDADWQY-BHGWPJFGSA-N
3OW,InChIKey=NUOROLSRIMMSEX-CUPIEXAXSA-N
3OX,InChIKey=NUOROLSRIMMSEX-GZXHTMMISA-N
3OY,InChIKey=UASANAAIVKZTRJ-FLRFPRABSA-N
3OZ,InChIKey=MRCUMHGGUAFXSG-DEOSSOPVSA-N
3P1,InChIKey=NAHSCHKAPXMNFP-NVQRDWNXSA-N
3P3,InChIKey=VUYMSCCEGRLBAF-BEFAXECRSA-N
3P4,InChIKey=XQNNCUVRTZCFFZ-UHFFFAOYSA-O
3P5,InChIKey=NDEIDRFQAYLHLT-CBQOVEMMSA-N
3PA,InChIKey=ZRPLANDPDWYOMZ-UHFFFAOYSA-N
3PB,InChIKey=CEWUUYVGYVJSGW-GSVOUGTGSA-N
3PC,InChIKey=BRTDPJPTKQNAET-IBGZPJMESA-O
3PD,InChIKey=QQMSZHORHNORLP-KVQBGUIXSA-N
3PE,InChIKey=LVNGJLRDBYCPGB-LDLOPFEMSA-N
3PF,InChIKey=GINUUQLRYXHAPB-UHFFFAOYSA-N
3PG,InChIKey=OSJPPGNTCRNQQC-UWTATZPHSA-N
3PH,InChIKey=YFWHNAWEOZTIPI-DIPNUNPCSA-N
3PI,InChIKey=SEWBGVDZVBOXHU-DSHZNZJQSA-N
3PJ,InChIKey=GGXWRFSOCBTDDI-YGPDHOBYSA-N
3PL,InChIKey=YGCZTXZTJXYWCO-UHFFFAOYSA-N
3PM,InChIKey=DDCPKNYKNWXULB-RXMQYKEDSA-N
3PO,InChIKey=UNXRWKVEANCORM-UHFFFAOYSA-N
3PP,InChIKey=NLBSQHGCGGFVJW-UHFFFAOYSA-N
3PS,InChIKey=IBOOEVQOPIWXHO-UHFFFAOYSA-N
3PT,InChIKey=DHAFWWKSHUBGAH-DXOPXGNRSA-N
3PX,InChIKey=KODCZDDLAIOJLZ-BQBZGAKWSA-N
3PY,InChIKey=HHDDCCUIIUWNGJ-UHFFFAOYSA-N
3PZ,InChIKey=BJWZXDNEKWSGQH-RUZDIDTESA-N
3Q0,InChIKey=RIXHCYHQTKRWDU-UHFFFAOYSA-N
3Q1,InChIKey=IBSXLFOFZRSWEZ-UHFFFAOYSA-N
3Q2,InChIKey=WNVXQKKSIHKYCX-SECBINFHSA-N
3Q3,InChIKey=NCSQDKMOKNQGSG-SFHVURJKSA-N
3Q4,InChIKey=TXXYVBLFLGPQOR-ZBFHGGJFSA-N
3Q5,InChIKey=GAMJJHMLLXIWRZ-GXTWGEPZSA-N
3Q6,InChIKey=YEIVLMDWYXFKHN-TZMCWYRMSA-N
3QC,InChIKey=HPVCRUIDFODATB-LJQANCHMSA-N
3QI,InChIKey=NYDQMBWQPMNQIZ-UHFFFAOYSA-N
3QN,InChIKey=PWEHKEQDPFXDSM-TVYFDWKESA-N
3QO,InChIKey=DBOLXXRVIFGDTI-UHFFFAOYSA-N
3QP,InChIKey=CMDDKMGWJXISQE-ZFGNZVLRSA-N
3QT,InChIKey=RNCNPRCUHHDYPC-UHFFFAOYSA-N
3QU,InChIKey=MNHKUCBXXMFQDM-UHFFFAOYSA-N
3QV,InChIKey=IJQYTHQDUDCJEQ-UHFFFAOYSA-N
3QZ,InChIKey=DBPWSSGDRRHUNT-CEGNMAFCSA-N
3R5,InChIKey=GXQNKVDAAINMNE-UHFFFAOYSA-N
3RA,InChIKey=ZDINVWCJHPMIKS-UHFFFAOYSA-N
3RC,InChIKey=HZARQFVOYWQGQV-UHFFFAOYSA-N
3RD,InChIKey=NPBWMMRUXMTIRC-ISLYRVAYSA-N
3RE,InChIKey=UDXSDTPXGCELRI-HAQNSBGRSA-N
3RG,InChIKey=PJUXPMVQAZLJEX-UHFFFAOYSA-N
3RH,InChIKey=BMOQBIIJPJVMDI-INIZCTEOSA-N
3RI,InChIKey=VWGJHYNWDXVPIU-RULNZFCNSA-N
3RK,InChIKey=MRFFNLOQLBWKPJ-UNTFVMJOSA-N
3RM,InChIKey=GGFPYJPCWQIIKE-UHFFFAOYSA-N
3RN,InChIKey=DQTFESRTIZHRRO-UHFFFAOYSA-N
3RP,InChIKey=KYSQWARAEPTJAQ-UHFFFAOYSA-N
3RQ,InChIKey=XQAFNWQVIXKAPE-UHFFFAOYSA-N
3RR,InChIKey=MCTFCIHBXQNCGL-UHFFFAOYSA-N
3RS,InChIKey=QMSHBBGXSXAGOO-XMSQKQJNSA-N
3RU,InChIKey=YOUIXYWUUXULRM-UHFFFAOYSA-N
3RW,InChIKey=WMUOCKJUZCEMCY-UHFFFAOYSA-N
3RX,InChIKey=JFIBVDBTCDTBRH-QMMKEILMSA-N
3RZ,InChIKey=DMLHUAFVSLGSDJ-UHFFFAOYSA-N
3S1,InChIKey=UYPQNXCIONEUFC-UHFFFAOYSA-N
3S2,InChIKey=KICDPLXBZKSLNF-NXEZZACHSA-N
3SA,InChIKey=SNMISNLUIRCRQE-SFSRYZOZSA-N
3SB,InChIKey=AZDBUHXHTHEIHT-UPAIAECRSA-N
3SC,InChIKey=AHPKUZJCNHGFQA-UHFFFAOYSA-N
3SD,InChIKey=KVWOEKNSWWTEAJ-UIOOFZCWSA-N
3SE,InChIKey=HHWOKDABGQJATF-UHFFFAOYSA-N
3SF,InChIKey=WIFDOUQOJULUSV-UHFFFAOYSA-N
3SL,InChIKey=CQQGIWJSICOUON-REOHCLBHSA-N
3SP,InChIKey=WWADFOUMUCMPEO-SJORKVTESA-N
3SZ,InChIKey=GMHIOMMKSMSRLY-UHFFFAOYSA-N
3T0,InChIKey=AMLZLORVKZAHOH-YVLHZVERSA-N
3T1,InChIKey=OSQNVTKXOKFBHH-LMKMVOKYSA-N
3T4,InChIKey=VTRDVRBVJGKWET-UHFFFAOYSA-N
3T5,InChIKey=VQODGRNSFPNSQE-CXSFZGCWSA-N
3T8,InChIKey=TVUWQOATJJJPPP-UHFFFAOYSA-N
3T9,InChIKey=CCYHSISZPCXEEF-UHFFFAOYSA-N
3TA,InChIKey=MYVQSDVXBZNNLF-UHFFFAOYSA-N
3TB,InChIKey=UFUNWHANDTZFCQ-BELXZNSDSA-N
3TC,InChIKey=JTEGQNOMFQHVDC-NKWVEPMBSA-N
3TD,InChIKey=XBPGZENOIJPXSD-XUTVFYLZSA-N
3TF,InChIKey=FJAAFGBZVPKOCR-HBHGLPGMSA-N
3TG,InChIKey=SRAWFXXOZVYZRX-UHFFFAOYSA-N
3TH,InChIKey=LJAHIGGEXIWVJG-LLVKDONJSA-N
3TI,InChIKey=KPLUVIWNJYXFQT-WOJGMQOQSA-N
3TJ,InChIKey=MALNTEMXARBOND-UHFFFAOYSA-N
3TL,InChIKey=BJJPNOGMLLUCER-KUTQPOQPSA-N
3TN,InChIKey=HEFCFLAGDDRJLE-VQHVLOKHSA-N
3TO,InChIKey=PGBSGPMEMSPFFE-UHFFFAOYSA-N
3TP,InChIKey=SQCDMTZMCHZYGO-FZMZJTMJSA-N
3TR,InChIKey=KLSJWNVTNUYHDU-UHFFFAOYSA-N
3TU,InChIKey=QPDXRVRRCIFNSL-HNNXBMFYSA-N
3TY,InChIKey=NERVXQLOUNZHAC-NHLWYUBBSA-N
3TZ,InChIKey=GLRZVZIDWYADTN-AWEZNQCLSA-N
3UB,InChIKey=DRLKMEFBZYZZJV-LLVKDONJSA-N
3UN,InChIKey=VHLMZWXTBDMYOE-UHFFFAOYSA-N
3V0,InChIKey=MOKOPMFVODBALH-SNVBAGLBSA-N
3XA,InChIKey=IRAITVAESBBILD-HNAYVOBHSA-N
3XB,InChIKey=IRAITVAESBBILD-BEFAXECRSA-N
3XC,InChIKey=IFVHOVCZGYECQL-BEFAXECRSA-N
3XD,InChIKey=RTMROEXMNLIGEG-APWZRJJASA-N
3XE,InChIKey=DAHQXGAQQOLJFX-NBMJBFSESA-N
3XF,InChIKey=PYDITBVREMCKIX-CGTJXYLNSA-N
3XH,InChIKey=XDOFWFNMYJRHEW-UHFFFAOYSA-N
3YH,InChIKey=LPYBKEFBMJIVEB-UHFFFAOYSA-N
3YP,InChIKey=PCDWXHSMVLWAMG-UHFFFAOYSA-N
3YY,InChIKey=MPQWYPLPWGUMJE-MRXNPFEDSA-N
400,InChIKey=BGKRQXRINOKEMF-OAQYLSRUSA-N
401,InChIKey=BDLLIPYDNFENMY-ZDUSSCGKSA-N
403,InChIKey=AZEKZZSSVLIPCQ-QZTJIDSGSA-N
404,InChIKey=AOPRHEOJTUWSAR-CQSZACIVSA-N
406,InChIKey=ZGBAJMQHJDFTQJ-DEOSSOPVSA-N
40A,InChIKey=XTYSVUVMWQVHKO-ZETCQYMHSA-N
40C,InChIKey=GYEXNWOPJJKBBV-ZETCQYMHSA-N
40G,InChIKey=KMNPWJULLUAIHL-LURJTMIESA-N
40T,InChIKey=LMRWZEVJIJNHDI-QMMMGPOBSA-N
410,InChIKey=NXCMIBOFUBPJDM-UHFFFAOYSA-N
411,InChIKey=XWWAMKGNSKOVNS-UHFFFAOYSA-N
412,InChIKey=ZYCNKSJMJFKCBX-LLVKDONJSA-N
413,InChIKey=WGEGXJPYFSZDMU-IZLXSDGUSA-N
414,InChIKey=FYIHWPJXYUZMQA-LEWJYISDSA-N
415,InChIKey=UCQXABGZXQUVHG-UHFFFAOYSA-N
416,InChIKey=QGCKNIAMHUUUDI-LBPRGKRZSA-N
417,InChIKey=CNKRZILQBKJWDS-WMFXKJRFSA-N
418,InChIKey=JTJBRKLISQICDU-DEOSSOPVSA-N
419,InChIKey=BGWQMUKSEXDJIL-PCVPZPMISA-N
41A,InChIKey=DZXMARZBAUMWLK-UHFFFAOYSA-N
41L,InChIKey=LGOMVYVBROQGHX-UHFFFAOYSA-N
420,InChIKey=QDHGMMDEGVINBU-UHFFFAOYSA-N
421,InChIKey=OUBRALHIKGRAMA-UHFFFAOYSA-N
422,InChIKey=WBKUBPBCFYCSRT-UHFFFAOYSA-N
424,InChIKey=JSCXGRUVBVSETN-OIRADOGLSA-N
426,InChIKey=FWTQOPWAMQXIMI-UHFFFAOYSA-N
427,InChIKey=PTRUIYBNRUNGLM-SECBINFHSA-N
428,InChIKey=QAOPIBXTQUXLFU-UHFFFAOYSA-N
429,InChIKey=QEANZBIJPCAREV-KRWDZBQOSA-N
42B,InChIKey=IVUOMFWNDGNLBJ-GSVOUGTGSA-N
42C,InChIKey=BVIAOQMSVZHOJM-UHFFFAOYSA-N
42D,InChIKey=CBSUGMQOJBEHIX-HSASFHKOSA-N
42Q,InChIKey=TWOLOZGQZKJZKJ-UHFFFAOYSA-N
42Z,InChIKey=ALMZPAHRESNZRJ-UHFFFAOYSA-N
430,InChIKey=SQYKBXHMNBHADB-GFCCVEGCSA-N
433,InChIKey=YMWJDWJXIXITMD-UHFFFAOYSA-N
434,InChIKey=KNRVCCXHLSHTFW-HGPRPZRGSA-N
437,InChIKey=HUOGEVIGRKFGJY-SLEBQGDGSA-N
438,InChIKey=WIFBOPRNBMRLLS-XMMPIXPASA-N
439,InChIKey=DBFTVRMJVISJEX-BJKOFHAPSA-N
43A,InChIKey=AYSXURJZVXBSRV-WJDWOHSUSA-N
43B,InChIKey=KYLSTDPZEIQYFX-UHFFFAOYSA-N
43E,InChIKey=DGBJLEREWKGWML-UHFFFAOYSA-N
43M,InChIKey=CFKMVGJGLGKFKI-UHFFFAOYSA-N
43P,InChIKey=ATORUNMAUREKMH-UHFFFAOYSA-N
440,InChIKey=CARKQNSZFCLNKM-UHFFFAOYSA-N
442,InChIKey=KIRQJXNQGZAKGR-UHFFFAOYSA-N
443,InChIKey=GEHAEMCVKDPMKO-HXUWFJFHSA-N
444,InChIKey=SGIWFELWJPNFDH-UHFFFAOYSA-N
445,InChIKey=MWGDULHTYQLGFY-YNXVLUOKSA-N
446,InChIKey=UJOQZQKRUNERFC-UHFFFAOYSA-N
447,InChIKey=OGNYUTNQZVRGMN-UHFFFAOYSA-N
448,InChIKey=FDEXEPZGMKFCTG-PSASIEDQSA-N
44A,InChIKey=IBYWUFHJUDTSOC-SOVPELCUSA-N
44B,InChIKey=VHDRSZOHKKZOQF-UHFFFAOYSA-N
44C,InChIKey=PBSDQYSNDJNJGR-UHFFFAOYSA-N
44D,InChIKey=VQHRZZISQVWPLK-UIRGBLDSSA-N
44F,InChIKey=FARFGOOSWAQYQX-UHFFFAOYSA-N
44P,InChIKey=PDEGDTTUBZXACY-ZOQUXTDFSA-N
44U,InChIKey=HZKKJPDVZGOOPU-PZJWPPBQSA-N
450,InChIKey=XGWVVCFTECTRQS-ZRTHHSRSSA-N
451,InChIKey=YHKGWOJTUMJPNW-UHFFFAOYSA-N
452,InChIKey=LBMZLHCAPBBOFS-UHFFFAOYSA-N
454,InChIKey=UFWSJOVQEPTPNE-UHFFFAOYSA-N
455,InChIKey=GYWPDZGVFZEVMA-ROUUACIJSA-N
458,InChIKey=XXIFNRNIQJKFLP-XHSDSOJGSA-N
459,InChIKey=YMSZEVAWRFDVQX-GHVWTTSJSA-N
45B,InChIKey=GAAHSFKFIMENOG-UHFFFAOYSA-N
45C,InChIKey=ACCHWUWBKYGKNM-UHFFFAOYSA-N
45P,InChIKey=JMQTXEWNXSPEKX-UHFFFAOYSA-N
45U,InChIKey=ZWXWAYUCJVQHOR-KRWDZBQOSA-N
460,InChIKey=YRBHUKMLAGQYHS-UHFFFAOYSA-N
461,InChIKey=AFDHTIFDRFSZDA-IUJLQVPDSA-N
462,InChIKey=VZSMTBLDWPKVRW-UHFFFAOYSA-N
464,InChIKey=PWZOBKJHPWISGC-UHFFFAOYSA-N
465,InChIKey=IRLASAQBVTZKMT-UHFFFAOYSA-N
468,InChIKey=NJNMAZNXKKBTPS-ZDUSSCGKSA-N
469,InChIKey=ZMELOYOKMZBMRB-DLBZAZTESA-N
46A,InChIKey=ZSQBWJVNWXAGKO-UHFFFAOYSA-N
46C,InChIKey=ITAZALHTZBIKDO-UHFFFAOYSA-N
46D,InChIKey=GZJXZKGVHLWBOW-AISSFXTFSA-N
46F,InChIKey=HCWZBSIWWSGFFI-HXUWFJFHSA-N
46M,InChIKey=QVVFNJUJKXWFAU-BDIBXJNUSA-N
46U,InChIKey=IWPMQJKXKKKSEY-SFHVURJKSA-N
46Z,InChIKey=NULQJBUCIQAPAH-GRYCIOLGSA-N
470,InChIKey=WRZLRWJDJPFDGG-KTNSFKJWSA-N
471,InChIKey=TYEFSRMOUXWTDN-DYQICHDWSA-N
472,InChIKey=AIKOTXHNUIYVMD-HXUWFJFHSA-N
474,InChIKey=JNAZOMVWUGPITI-LNMJFAINSA-N
475,InChIKey=XWDCGBAAIPNJDU-ODYQSLDMSA-N
477,InChIKey=CQZZZUNOWZUNNG-UHFFFAOYSA-N
478,InChIKey=YMARZQAQMVYCKC-OEMFJLHTSA-N
47C,InChIKey=KSHWPNLXBHANGL-IQJOONFLSA-N
47D,InChIKey=RQWICELTTDJODO-UHFFFAOYSA-N
47X,InChIKey=DDKGKOOLFLYZDL-UHFFFAOYSA-N
484,InChIKey=ONKMRBXENJVARV-UHFFFAOYSA-N
485,InChIKey=KUCHJUZRDGYEDY-HRNUQJICSA-N
486,InChIKey=VKHAHZOOUSRJNA-GCNJZUOMSA-N
488,InChIKey=NYBZAGXTZXPYND-GBIKHYSHSA-N
48B,InChIKey=ZYURNHOEBWWJHI-UHFFFAOYSA-N
48D,InChIKey=GNVGUUJMZICZND-MGPSKUMVSA-N
48Z,InChIKey=SBUPTFXFSZKCFJ-WDCZJNDASA-N
492,InChIKey=FHYTVXBZSXZMGD-UHFFFAOYSA-N
493,InChIKey=MWEWSHNGVWABKG-SVBPBHIXSA-N
496,InChIKey=ZGRBZBGNPZBNLW-UHFFFAOYSA-N
